,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,3,17,27,8,45,26,58,31,42,79,90,39,47,17,133,219,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,4,3,10,23,29,29,4,45,67,46,92,49,3,90,42,78,232,4,2,13,35,25,14,2,79,21,95,79,117,130,106,86,66,46,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,9,4,27,27,10,25,54,46,55,31,100,113,67,147,177,128,83,5,3,25,15,5,23,38,67,53,41,25,3,137,113,93,73,53,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,65,31,59,147,97,172,182,137,8,7,14,32,22,56,52,43,28,94,1,125,104,80,150,152,169,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,9,0,29,6,48,26,52,54,31,10,29,33,156,106,189,181,136,9,0,20,10,0,47,41,76,46,35,75,124,103,92,72,52,32,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,7,25,15,3,45,49,27,4,88,47,83,94,12,187,130,222,0,10,7,36,26,15,48,40,25,14,85,63,8,77,62,46,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,4,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,1,4,6,9,7,41,29,21,6,98,113,91,87,63,43,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,2,7,18,8,28,31,9,42,50,27,41,8,82,89,94,174,125,225,1,9,28,21,11,0,22,48,65,84,68,46,25,1,193,173,153,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,9,7,25,15,3,45,49,27,4,88,47,83,134,84,36,213,168,0,10,0,36,26,15,48,40,25,14,85,63,148,124,104,84,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,22,5,2,8,28,31,9,42,67,62,15,93,116,111,112,64,15,212,5,3,23,14,47,45,40,36,11,88,71,40,73,40,29,15,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,9,0,20,10,0,47,35,27,76,42,15,106,145,161,90,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,11,8,9,7,22,17,15,8,0,48,95,67,9,42,65,17,126,237,4,2,13,20,10,36,5,71,56,45,29,26,5,150,120,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,7,18,14,25,28,58,59,58,83,40,42,35,157,107,59,10,5,4,4,6,9,33,32,50,42,82,96,102,119,59,94,5,55,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLT,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,2,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,1,9,24,16,39,19,16,17,19,90,51,72,12,170,186,85,239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,2,15,2,18,25,40,26,13,13,14,5,1,145,103,86,62,77,8,6,8,33,46,34,11,3,12,60,54,83,99,134,180,193,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,9,5,3,30,38,40,28,20,70,59,43,21,0,67,151,174,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
FRC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,-1,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,0,10,0,25,13,16,18,52,52,64,114,60,51,29,66,63,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,1,9,24,16,39,19,4,37,67,56,107,79,64,15,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,6,16,26,30,18,53,0,8,50,47,114,70,92,40,169,55,108,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSLR,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,-1.0,-1.0,13,7,18,14,25,28,39,43,21,75,33,13,13,10,29,60,20,63,9,0,16,3,23,55,41,76,46,35,15,106,125,101,81,61,41,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FTNT,3.0,35.0,33.0,334.0,3341.0,45.0,4510.0,-1.0,-1.0,2,0,10,29,6,48,28,11,59,58,45,77,24,151,101,198,149,104,4,4,29,19,9,9,54,46,85,74,44,22,1,159,139,101,81,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,4,3,10,23,37,51,57,35,57,36,64,21,125,166,49,69,24,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,9,0,0,1,47,57,36,44,23,51,101,58,97,148,116,136,235,4,18,29,19,9,12,0,11,35,24,8,131,110,178,158,138,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,18,7,12,15,22,15,27,37,77,45,66,57,89,112,141,132,83,38,7,13,18,32,28,17,67,59,44,10,119,77,10,23,149,129,109,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,5,3,2,14,43,44,56,60,33,89,111,89,68,44,24,4,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,2,16,10,29,33,22,55,2,32,16,53,107,86,62,197,177,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,3,17,27,38,37,26,58,31,42,79,90,39,47,86,99,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,8,6,8,33,46,34,11,3,12,60,54,83,99,75,55,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,8,12,11,37,15,27,37,68,45,24,59,16,47,172,124,75,185,8,14,4,0,17,11,61,50,88,77,112,90,69,45,25,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,9,12,20,10,0,47,35,27,83,72,115,93,72,111,91,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GM,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,3,8,6,14,39,17,64,42,19,94,110,68,99,32,56,25,23,6,8,17,7,44,33,21,13,15,86,110,29,109,10,131,180,160,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,158,167,5,3,25,15,5,23,7,67,53,41,25,3,137,113,137,117,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNW,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,8,12,11,37,15,27,37,77,45,59,18,27,98,161,113,64,19,6,1,26,23,30,50,33,73,77,81,50,28,31,122,102,82,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GOOGL,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,2,8,19,16,7,33,19,24,4,15,30,6,8,137,158,103,67,226,9,0,16,3,23,55,31,30,71,73,99,52,58,47,191,171,151,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,5,2,13,35,5,14,38,67,72,61,45,23,2,121,181,161,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,8,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,1,4,6,9,7,41,54,78,85,52,44,22,1,63,43,101,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,4,8,6,14,39,17,64,42,19,94,110,68,99,32,56,25,23,2,16,10,29,3,22,55,47,32,85,69,47,26,2,27,216,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
GR,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,18,8,19,16,1,47,57,36,57,34,13,22,106,25,38,99,41,34,8,6,8,33,19,12,0,5,80,71,60,139,91,157,145,125,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,1,11,21,33,35,54,60,14,36,2,89,94,48,63,146,82,57,9,12,20,10,0,47,35,27,83,72,115,93,72,111,91,3,137,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,8,7,23,0,8,41,67,70,64,43,2,108,94,12,187,130,222,0,10,0,25,13,16,18,26,4,0,92,70,49,156,194,205,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,15,8,19,16,27,10,15,8,79,63,95,106,11,17,126,95,46,1,6,1,26,23,30,50,33,74,77,48,50,28,129,105,85,210,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,5,16,10,29,3,22,55,47,32,85,69,47,26,2,27,212,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,4,3,10,23,29,12,69,47,24,3,9,81,60,68,117,138,217,5,3,23,14,47,45,40,36,11,88,71,40,73,40,167,157,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,1,17,28,34,5,1,56,34,11,68,63,130,84,34,152,103,192,2,16,10,28,18,7,64,56,41,30,104,82,61,37,17,209,215,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAR,3.0,36.0,33.0,334.0,3343.0,25.0,2520.0,925.0,220.0,23,1,17,28,34,5,1,56,34,60,55,104,119,73,34,195,89,171,4,2,13,20,10,36,5,71,56,45,4,118,97,73,53,33,13,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,4,4,29,19,9,12,0,5,80,24,58,36,40,149,129,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,5,7,25,15,3,45,49,27,4,88,47,83,134,84,36,213,168,7,13,7,22,28,17,67,59,44,97,81,59,151,131,7,108,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HBI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,2,15,2,18,25,40,26,13,13,54,79,1,28,128,153,155,64,7,1,22,12,2,49,33,73,60,81,65,43,140,169,168,148,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCBK,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,4,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,0,10,7,36,26,15,48,40,25,54,38,16,8,77,62,46,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,4,2,13,35,25,14,2,79,21,95,79,117,130,106,86,66,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,1,11,19,29,7,54,53,0,48,83,119,9,42,129,186,137,230,4,2,13,35,25,14,2,79,21,95,79,117,130,106,70,188,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,1,9,19,2,12,33,12,52,71,58,108,67,75,25,34,176,131,4,15,5,17,34,58,46,38,23,12,22,13,37,69,117,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,1,12,11,37,15,27,37,68,45,24,59,16,47,172,124,75,185,7,1,26,39,29,18,6,69,10,49,55,57,39,27,35,22,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNZ,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,-1,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,8,14,14,32,22,56,52,44,29,10,2,97,76,52,32,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,54,94,2,4,6,9,7,41,29,21,6,98,113,91,70,46,26,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,1,9,7,1,47,57,36,57,34,13,22,106,25,38,99,41,34,8,6,9,34,24,13,44,57,48,19,66,103,108,114,94,192,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HOT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,3,6,5,27,17,12,69,47,24,3,67,81,60,68,117,207,162,6,7,9,4,44,4,57,13,15,33,70,115,94,70,50,30,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,1,17,19,29,7,42,21,37,14,69,28,134,88,178,130,161,154,9,5,3,6,20,52,69,66,51,40,24,2,98,87,67,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,2,15,2,18,25,40,26,13,13,14,5,26,51,7,31,185,140,8,15,9,34,24,13,1,62,47,36,20,69,82,174,154,134,114,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,4,4,3,10,23,29,3,27,49,61,35,9,34,22,15,80,32,159,8,14,4,0,17,6,61,53,38,27,11,41,20,81,61,198,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,5,3,23,13,3,35,7,33,73,62,46,24,3,145,49,212,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,14,9,0,0,38,16,38,17,22,12,77,23,115,69,19,107,68,58,5,3,23,13,47,35,7,19,73,62,46,24,3,145,49,137,113,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,2,16,10,28,33,7,64,16,30,93,77,55,147,123,103,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,5,2,25,15,5,23,38,67,72,61,45,23,143,0,198,78,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,4,1,3,13,38,34,13,62,79,64,118,122,57,26,166,117,72,7,7,14,32,22,56,52,44,29,10,2,97,76,52,32,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,9,13,9,24,2,47,47,5,89,98,90,126,80,30,33,71,213,4,18,21,11,42,31,32,64,1,6,64,64,97,73,53,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,2,9,8,3,13,38,34,13,62,79,64,118,122,57,26,166,202,103,7,7,14,32,22,56,52,44,29,10,119,126,10,23,113,149,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICE,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,-1.0,-1.0,2,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,0,10,0,25,13,16,18,52,52,64,114,60,51,29,66,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,5,2,4,20,27,30,45,43,22,96,70,114,19,124,91,90,92,2,5,3,30,38,46,34,45,86,75,59,44,122,98,78,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,4,9,17,36,36,16,10,64,41,20,83,40,136,128,159,110,65,2,16,10,28,18,7,64,56,41,30,104,82,61,37,17,209,215,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,20,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,8,6,8,33,46,34,11,3,12,4,26,112,152,134,180,193,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,9,0,3,13,38,34,13,62,79,64,118,122,57,26,166,216,231,9,5,3,6,20,52,69,66,51,40,24,2,98,87,67,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
