,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,7,3,5,35,35,35,35,35,35,35,35,35,96,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,8,1,0,17,0,49,17,4,11,1,0,7,15,130,110,89,69,49,7,3,5,35,35,35,35,35,35,35,35,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,5,2,24,28,32,22,12,2,68,58,90,70,156,136,115,95,75,8,8,28,39,39,22,57,65,65,54,39,131,19,112,153,153,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GR,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,18,0,0,17,0,49,18,2,64,17,9,96,76,56,36,15,73,239,2,7,26,26,26,26,26,9,8,56,26,122,122,175,175,175,122,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,8,16,16,2,33,58,48,38,35,45,5,16,98,135,164,144,124,6,5,23,23,23,27,60,60,3,63,56,121,121,164,164,164,164,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,3,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,4,2,12,14,9,56,42,10,50,48,101,75,27,21,21,21,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,15,8,16,16,34,27,1,38,48,38,28,8,137,69,94,2,174,92,4,2,12,33,33,49,52,45,14,81,33,33,9,146,14,169,104,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,5,18,18,18,2,53,53,53,49,18,18,123,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,7,17,7,8,25,38,3,69,59,49,89,69,49,29,8,62,41,2,12,20,20,34,2,30,34,34,34,34,34,34,83,34,34,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAR,3.0,36.0,33.0,334.0,3343.0,25.0,2520.0,925.0,220.0,23,1,7,18,14,5,55,18,17,72,54,42,22,2,52,134,141,134,3,10,10,10,10,10,63,75,47,47,47,47,47,47,47,47,47,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,1,5,27,24,40,45,51,43,87,84,27,129,109,89,68,48,200,8,8,8,8,8,8,65,74,74,74,65,139,68,140,98,174,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,2,6,29,19,9,31,52,42,32,22,2,106,41,7,24,160,140,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCBK,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,4,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,5,2,23,13,6,15,65,55,45,89,69,49,29,9,163,190,170,1,19,29,29,29,29,9,6,56,96,79,114,92,49,51,50,237,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,3,10,10,10,10,10,63,75,75,75,75,124,124,124,124,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,9,8,11,7,46,36,26,60,50,40,84,133,44,93,7,199,15,3,10,3,3,40,40,40,40,40,40,40,40,40,121,9,203,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,4,2,12,33,33,49,52,45,14,81,33,33,9,146,14,169,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNZ,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,-1,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,0,0,17,0,40,45,51,43,87,84,27,129,79,59,38,18,118,1,1,1,32,32,51,51,51,51,36,9,51,51,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,13,3,18,21,22,16,58,48,38,28,18,74,3,43,152,196,177,218,5,6,6,6,6,41,41,22,6,84,59,102,93,51,183,183,183,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,0,0,17,0,49,17,4,11,1,0,7,0,157,78,80,219,14,3,9,10,10,5,3,50,72,72,72,72,72,72,139,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
HOT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,26,3,11,1,11,12,2,31,61,86,20,83,38,27,168,147,127,107,3,9,10,10,5,3,50,72,72,72,72,72,72,139,139,139,139,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,17,7,17,7,8,25,38,3,69,59,49,89,69,49,29,8,62,41,1,19,29,29,29,29,9,6,56,96,79,114,92,49,51,50,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPC,2.0,28.0,32.0,325.0,3259.0,15.0,1510.0,970.0,167.0,11,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,4,2,12,33,33,49,52,47,9,91,91,91,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,7,17,24,15,7,58,58,58,58,58,58,63,80,138,198,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,4,2,5,4,24,17,7,28,33,81,71,51,31,11,148,127,107,87,9,9,7,21,21,57,19,33,32,77,30,66,131,114,100,97,75,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,7,4,21,30,45,17,68,57,39,59,85,39,10,162,97,92,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,24,0,0,17,0,49,17,4,11,31,96,65,126,106,86,65,45,25,7,3,5,34,30,54,10,3,88,32,62,70,35,149,177,143,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,11,10,11,12,2,31,61,86,20,101,68,61,176,155,0,173,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,9,9,7,21,21,3,19,33,32,77,30,66,120,114,100,97,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,4,19,5,25,23,39,32,12,2,2,9,20,7,38,19,205,185,9,9,7,21,21,57,61,61,61,61,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,2,0,13,3,23,13,3,8,28,18,8,60,52,32,149,128,191,210,0,0,0,2,44,44,44,44,44,44,44,44,44,44,44,148,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,4,7,2,38,1,35,64,54,44,91,82,62,42,65,137,193,100,5,6,6,6,6,55,55,55,55,55,88,136,94,122,118,210,216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,0,0,17,16,24,47,57,47,37,27,91,71,133,113,92,72,52,1,1,1,13,32,32,32,32,7,7,32,7,7,32,32,32,32,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,20,2,4,15,5,7,42,7,62,70,60,40,128,108,88,7,199,179,9,15,15,37,37,37,31,37,37,3,31,31,31,31,31,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,3,11,27,11,12,2,31,61,66,36,32,118,20,75,22,55,131,8,17,17,17,18,46,49,52,59,45,50,49,21,13,13,13,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,16,16,34,27,1,38,48,38,28,8,18,36,163,183,215,53,3,16,3,31,11,59,45,27,27,27,21,21,142,142,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,13,3,23,13,3,29,19,9,81,61,41,21,170,149,129,109,6,6,6,6,6,55,55,55,55,55,55,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,0,17,0,49,33,4,13,3,83,87,67,47,1,191,171,151,5,18,18,18,2,18,18,18,18,18,18,18,18,18,18,18,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IP,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,19,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,0,0,2,7,0,0,0,77,63,86,57,52,148,148,59,214,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IPG,7.0,73.0,54.0,541.0,5418.0,50.0,5020.0,976.0,456.0,15,5,5,27,24,3,48,67,67,74,64,44,24,35,119,107,200,4,2,7,26,38,38,38,38,38,38,38,38,104,104,116,56,38,38,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,600.0,620.0,25,2,4,15,38,40,42,64,54,44,91,82,62,42,102,136,97,121,0,0,2,7,49,42,69,39,69,69,105,105,105,105,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRG,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,2,4,15,5,7,42,7,30,20,42,75,105,58,12,180,91,55,6,5,23,23,27,47,6,76,60,60,60,57,112,96,167,130,222,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
IT,8.0,87.0,54.0,541.0,5419.0,45.0,4510.0,940.0,454.0,25,8,12,26,3,16,12,67,67,74,97,98,57,37,17,16,183,35,3,16,25,25,25,25,62,25,25,25,25,74,5,168,10,102,167,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ITT,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,13,6,14,9,33,30,59,30,16,12,87,86,111,96,155,192,172,152,9,15,15,24,24,24,24,24,24,24,24,132,132,132,112,215,132,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,11,6,14,9,33,30,59,30,16,12,87,67,119,135,115,94,74,212,5,18,18,18,2,18,18,18,18,18,18,123,53,53,116,116,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
IVZ,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,-1,3,12,26,6,39,20,2,64,63,53,33,13,56,36,15,73,57,7,4,21,30,17,14,27,14,13,49,103,50,24,15,122,52,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
J,1.0,16.0,54.0,541.0,5415.0,20.0,2010.0,925.0,240.0,11,4,1,14,4,41,40,21,79,69,59,39,19,6,4,171,60,165,7,17,24,15,7,58,58,58,58,58,14,63,80,138,198,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAVA,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,7,17,24,15,7,58,58,58,58,58,63,63,80,102,169,141,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JBHT,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,0,0,17,0,49,17,4,11,1,0,7,0,0,97,76,56,36,7,4,24,15,45,17,68,57,39,59,85,39,10,162,97,92,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
JBL,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,357.0,13,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,8,17,17,17,43,43,43,43,43,17,17,43,45,70,194,190,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
JCI,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,925.0,355.0,15,0,0,17,0,5,55,18,74,64,54,34,14,145,72,55,38,28,9,9,7,21,21,57,61,61,61,61,61,61,61,61,193,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEF,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,925.0,355.0,8,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,8,17,17,17,43,43,43,43,43,17,17,43,45,70,194,190,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JKHY,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,2,0,0,17,0,49,17,4,11,1,0,7,0,0,1,81,165,90,1,19,29,19,19,19,64,64,73,64,64,64,64,64,19,19,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
JNJ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,0,0,20,5,7,16,6,78,16,6,113,93,73,53,7,199,5,7,3,5,34,30,54,10,3,88,88,115,88,115,115,115,122,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JNPR,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,1,19,29,29,29,29,9,6,56,96,79,114,92,49,51,50,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
JNS,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,3,12,26,6,28,43,33,23,13,3,115,95,123,55,34,14,180,1,1,1,13,32,7,7,7,7,65,46,7,70,65,33,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JNY,2.0,23.0,31.0,315.0,3152.0,25.0,2520.0,976.0,465.0,22,5,11,24,1,36,53,35,68,77,13,99,79,59,39,18,169,46,1,1,1,32,32,32,32,32,82,36,9,32,101,160,132,77,196,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JOY,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,11,0,0,17,0,49,17,60,25,36,7,57,7,140,175,144,123,54,0,0,2,7,49,42,69,77,63,86,57,52,148,148,105,105,105,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPM,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,3,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWN,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,430.0,19,5,2,23,13,6,15,65,55,45,89,71,51,142,122,101,81,169,9,9,7,21,21,3,11,59,30,79,80,120,120,120,120,120,233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
K,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,2,12,20,20,22,6,2,68,16,50,6,56,43,82,96,212,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBH,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,5,1,14,4,41,40,21,79,69,59,39,19,6,4,188,168,148,3,10,3,3,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
KEY,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,0,6,29,19,9,31,52,42,32,22,54,106,14,153,71,180,160,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,4,10,13,20,45,8,14,5,22,12,103,60,93,106,104,132,172,1,19,29,29,29,34,29,29,29,29,29,84,140,86,66,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
KIM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,8,17,17,28,28,28,16,28,28,87,74,19,79,95,101,98,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KLAC,3.0,38.0,33.0,333.0,3333.0,45.0,4530.0,940.0,247.0,13,8,13,3,23,13,3,44,19,78,98,63,101,76,174,153,133,113,5,11,11,11,41,41,41,41,41,41,41,26,86,30,134,144,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,2.0,26.0,32.0,322.0,3221.0,30.0,3030.0,978.0,320.0,15,9,8,11,38,46,36,64,54,44,91,82,62,42,93,7,199,15,8,8,8,8,8,8,65,65,65,54,39,131,19,112,54,191,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMX,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,6,8,16,16,4,41,40,21,79,69,59,39,19,125,84,63,68,135,1,19,29,19,19,19,64,64,73,46,19,9,134,103,93,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KO,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,7,4,24,15,45,17,68,57,53,73,108,108,73,108,108,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
KR,5.0,54.0,44.0,445.0,4451.0,30.0,3010.0,978.0,440.0,7,9,8,11,32,35,28,53,4,53,33,106,86,66,165,193,194,174,2,7,26,26,26,26,26,9,8,56,83,83,83,176,176,176,176,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,0,2,7,49,42,69,77,69,69,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
KSS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,5,5,27,24,3,54,69,59,49,39,1,43,12,73,85,189,213,1,1,1,13,13,13,13,13,42,82,117,82,82,42,102,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
KSU,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,4,18,28,28,15,46,54,22,39,61,41,102,153,133,112,92,72,8,8,8,8,8,8,65,74,74,74,65,139,74,74,98,93,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
L,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,6,1,10,4,27,17,7,24,77,52,68,22,21,8,10,0,202,171,2,12,20,20,20,20,20,20,20,20,20,20,137,137,137,137,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
