,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,9,14,22,9,24,32,13,73,84,52,59,70,49,31,184,164,144,6,18,15,8,39,48,34,23,18,74,83,111,90,64,41,19,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,13,5,7,18,20,19,58,68,79,80,73,58,4,43,127,194,100,175,8,0,19,22,9,0,38,27,15,4,116,97,75,54,42,28,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,4,11,32,1,22,9,2,64,48,15,2,10,38,18,59,11,1,12,2,26,15,59,17,6,76,65,42,75,54,136,113,188,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,4,1,21,34,23,16,49,38,77,66,43,22,1,106,177,162,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,2,8,12,22,38,45,54,46,26,16,16,103,83,63,43,23,3,7,8,10,0,46,41,63,59,0,87,93,135,114,88,187,172,151,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,2,6,17,7,43,34,20,9,68,1,56,26,64,65,158,143,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,0,3,15,5,34,8,8,43,58,94,74,90,125,133,107,189,127,3,3,29,16,5,45,57,64,52,41,18,132,87,102,169,154,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,4,11,8,34,36,9,56,34,0,32,5,17,122,121,47,37,23,4,8,14,24,13,4,27,28,74,79,89,68,109,83,60,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,0,3,15,18,39,57,47,37,51,96,47,110,90,70,50,30,10,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,2,8,12,22,38,12,28,24,44,88,57,37,26,20,136,195,132,6,18,8,1,1,55,54,43,31,7,82,61,105,176,153,138,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GNW,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,2,8,12,22,38,12,28,24,44,88,57,37,26,20,11,21,19,5,15,7,28,14,9,59,5,63,94,71,94,73,47,24,204,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
GOOGL,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,2,5,18,11,29,45,16,58,36,71,64,76,105,87,61,191,171,151,1,12,2,17,6,6,62,22,70,59,36,15,111,81,159,92,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,7,13,3,1,22,50,12,18,7,3,24,9,9,91,13,90,224,4,1,21,34,23,16,49,38,26,15,55,12,138,144,121,106,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,2,7,13,3,1,22,50,12,61,49,39,19,95,44,153,181,82,80,1,12,2,26,15,59,17,6,76,65,42,75,54,28,5,73,137,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,2,8,12,22,38,12,28,24,68,38,71,71,130,110,90,70,50,4,1,21,31,0,11,64,53,47,36,87,66,45,19,140,125,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
GR,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,18,2,14,22,9,24,32,13,41,70,60,40,18,129,166,146,126,106,2,6,17,7,43,34,20,9,75,64,6,131,5,11,168,150,237,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,2,8,12,22,38,12,28,24,44,88,57,37,26,20,183,74,211,1,12,2,26,15,46,32,79,73,62,39,105,84,58,35,165,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,0,3,27,17,7,17,57,22,9,59,64,128,108,89,69,49,29,8,13,3,35,24,15,1,16,8,42,104,83,62,36,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,15,9,5,25,11,3,1,6,10,88,4,26,25,99,157,137,117,202,3,16,9,9,30,14,48,34,27,52,102,30,146,72,125,102,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,9,9,5,25,33,38,48,38,59,49,105,69,28,35,15,27,234,4,11,23,13,2,47,69,63,55,63,40,14,69,145,122,107,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,6,15,26,16,6,40,18,8,11,66,32,74,88,32,44,24,4,7,8,22,18,37,29,67,65,53,82,51,107,86,60,37,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HAR,3.0,36.0,33.0,334.0,3343.0,25.0,2520.0,925.0,220.0,23,5,4,11,33,11,55,3,1,22,12,3,111,91,152,82,12,70,4,1,21,34,23,16,49,38,77,66,43,22,1,112,89,74,52,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,9,9,7,31,32,41,55,60,5,31,113,91,140,120,175,155,135,0,7,18,23,12,48,16,71,46,76,113,92,108,118,130,187,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,0,3,15,5,34,8,43,33,47,37,17,7,92,67,52,44,154,5,15,5,12,38,50,58,47,80,24,1,69,155,150,127,112,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
HBI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,5,15,7,12,4,19,58,47,66,24,1,69,155,121,127,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCBK,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,4,2,8,12,22,38,12,28,24,40,21,67,37,26,88,165,145,220,8,0,19,22,9,9,59,5,63,94,69,133,153,165,132,127,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,2,5,5,8,5,11,1,45,57,0,88,138,133,113,93,73,53,0,7,18,23,12,3,13,2,20,95,57,36,15,4,133,99,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,19,6,15,26,16,6,40,18,8,11,66,32,35,15,42,188,168,148,2,2,28,2,49,40,26,15,3,88,109,128,32,103,188,110,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,6,15,29,19,23,44,30,20,8,14,55,49,104,87,193,192,172,2,2,28,2,49,40,26,15,3,88,50,29,140,114,91,114,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,0,3,15,5,34,8,8,43,14,57,80,104,34,165,145,125,105,5,15,7,28,14,19,60,49,37,91,68,47,26,0,71,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNZ,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,-1,7,7,18,1,42,27,22,12,48,36,110,88,68,48,179,186,166,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,2,10,28,36,18,37,5,49,21,34,108,86,66,136,158,217,129,9,5,25,19,45,42,47,7,12,25,77,82,134,108,54,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,9,10,1,15,16,20,10,72,81,71,51,116,96,148,128,108,88,1,12,2,26,15,39,17,79,67,56,33,6,150,124,101,86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,5,14,14,24,15,5,34,67,55,45,25,113,93,27,7,101,200,3,16,6,14,3,37,68,57,45,34,99,78,51,97,135,59,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,8,5,25,11,3,1,10,0,42,26,114,63,12,22,101,198,178,3,3,29,39,28,58,0,32,82,96,101,80,158,132,109,94,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,6,15,29,19,9,56,65,55,43,33,13,92,150,168,148,128,108,7,8,10,0,46,41,63,52,40,85,110,41,20,42,19,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPC,2.0,28.0,32.0,325.0,3259.0,15.0,1510.0,970.0,167.0,11,1,0,13,3,12,42,38,47,69,58,118,29,98,78,58,38,18,5,3,29,39,28,58,44,33,88,10,54,110,89,63,40,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,5,18,20,29,36,9,56,34,0,32,5,17,122,121,47,37,23,0,4,24,23,12,3,5,71,46,76,94,62,41,15,96,194,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,4,8,10,27,17,7,17,57,22,64,48,100,8,84,149,167,200,203,5,3,29,39,28,58,44,33,88,10,71,110,89,91,68,53,32,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,9,12,2,35,42,35,7,52,52,40,20,119,128,17,164,144,238,4,1,21,31,0,11,64,53,47,36,87,66,45,19,140,125,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,14,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,4,1,21,31,0,11,64,53,47,36,87,66,45,160,167,152,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
HSP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,2,6,17,7,43,34,20,9,68,64,6,131,5,65,158,150,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,6,18,15,8,41,32,46,35,23,12,97,129,154,128,105,90,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,5,7,18,33,42,27,22,12,48,55,35,13,110,106,110,207,164,5,3,7,28,14,9,59,5,63,94,71,102,81,55,32,17,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,9,12,17,0,26,6,33,62,35,86,66,44,24,123,103,83,63,2,16,17,20,33,24,45,69,57,46,23,2,46,20,38,98,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,25,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,3,3,29,39,28,37,0,32,82,96,101,80,158,132,109,94,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICE,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,-1.0,-1.0,2,1,18,16,29,45,18,42,57,24,79,103,10,137,117,97,206,209,7,9,11,38,27,18,4,51,39,5,19,35,16,156,183,168,147,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,4,11,14,24,13,4,27,28,74,79,89,68,47,21,63,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,2,6,19,37,10,0,64,58,78,68,48,26,6,51,186,166,146,4,8,14,27,47,38,24,13,1,99,76,127,106,80,57,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,20,7,13,3,1,22,50,12,18,7,3,63,41,21,1,68,162,204,3,3,29,39,28,58,0,32,82,96,101,80,158,132,109,94,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,2,0,0,4,12,29,61,51,39,29,9,36,157,137,117,97,77,0,7,18,33,22,13,16,72,60,49,113,92,108,118,103,80,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,0,3,15,18,39,57,47,65,51,96,28,52,151,151,113,62,126,5,17,27,25,42,33,15,58,21,37,80,67,39,43,26,34,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
INFO,7.0,73.0,51.0,519.0,5191.0,20.0,2020.0,-1.0,-1.0,25,2,8,12,22,38,12,28,24,44,88,93,28,8,25,78,194,174,4,11,14,24,13,4,27,28,74,79,89,68,47,21,63,50,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,4,11,8,34,36,9,11,3,1,91,54,65,123,0,85,37,23,1,12,2,26,15,46,17,6,76,65,42,75,101,136,113,188,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,9,17,0,26,6,33,62,35,55,35,13,110,119,30,105,237,6,18,15,18,41,32,46,35,28,16,59,38,17,158,100,219,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IP,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,19,2,8,12,22,38,12,28,24,44,88,57,37,26,20,11,148,128,2,2,28,2,19,40,56,73,72,61,50,29,140,114,91,114,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPG,7.0,73.0,54.0,541.0,5418.0,50.0,5020.0,976.0,456.0,25,7,7,18,20,43,58,68,0,42,26,114,63,12,22,190,170,150,5,3,5,12,38,50,36,25,35,14,103,42,44,171,148,133,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IPGP,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,-1.0,-1.0,13,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,1,12,2,26,15,46,32,21,9,97,85,125,101,136,113,188,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
IRM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,600.0,620.0,25,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,3,14,6,14,3,51,52,40,83,72,99,28,7,41,166,151,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRG,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,1,18,16,29,45,16,58,36,20,65,115,3,65,114,198,93,93,1,12,2,17,6,6,62,22,70,59,36,15,111,81,36,27,110,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
IT,8.0,87.0,54.0,541.0,5419.0,45.0,4510.0,940.0,454.0,25,1,6,4,23,13,3,2,74,31,42,119,97,77,160,140,120,100,5,15,7,28,4,19,60,49,66,91,68,47,26,121,98,113,204,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ITT,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,19,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,2,6,17,7,43,34,20,9,75,64,41,20,5,11,168,153,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ITW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,19,7,13,17,0,26,6,33,41,70,60,40,18,129,140,139,76,38,4,1,14,24,13,4,27,28,74,79,89,68,47,111,172,91,145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IVZ,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,7,8,14,27,47,43,29,70,58,47,24,3,129,166,143,209,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1.0,16.0,54.0,541.0,5415.0,20.0,2010.0,925.0,240.0,11,1,1,16,7,31,24,31,30,20,65,98,3,61,2,120,81,62,4,1,21,31,0,11,64,53,47,36,87,66,45,160,167,152,131,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JAVA,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,2,10,28,36,18,37,45,9,45,83,109,127,118,23,23,61,205,0,4,24,21,10,1,5,10,69,58,95,134,113,87,144,104,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBHT,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,0,2,6,2,47,45,35,70,79,69,49,27,7,84,57,43,24,5,3,5,39,28,58,36,25,88,10,54,34,13,3,88,177,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBL,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,357.0,13,5,4,8,34,1,13,11,3,1,91,54,130,143,146,54,66,57,0,2,28,30,19,10,56,73,72,61,38,48,151,125,182,167,146,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCI,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,925.0,355.0,11,1,6,20,7,48,14,17,54,67,47,77,33,153,118,196,176,156,2,2,28,30,19,10,56,73,72,61,38,17,128,152,129,178,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
JEF,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,925.0,355.0,17,8,6,19,7,47,54,27,26,50,50,117,32,147,150,12,180,160,4,11,26,4,2,47,19,66,89,93,92,120,30,127,146,118,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JKHY,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,2,8,6,8,34,8,26,11,3,83,81,112,68,33,130,195,175,155,7,8,14,27,47,43,29,70,58,47,24,3,129,166,143,209,235,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
JNJ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,5,7,18,32,42,27,22,12,48,36,110,88,68,48,179,186,166,7,8,22,18,8,29,67,65,53,82,51,107,86,60,37,22,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNPR,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,18,8,34,36,29,61,51,39,29,9,36,157,137,117,142,116,1,12,2,13,48,39,25,14,2,9,90,8,83,67,164,149,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JNS,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,1,1,27,18,39,57,47,22,51,96,47,128,108,70,50,30,229,7,9,13,3,16,53,2,76,28,16,59,38,43,162,100,85,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
