,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,2,5,26,19,19,48,6,41,9,9,66,97,85,124,4,215,170,3,3,3,3,39,47,68,68,68,68,118,138,118,118,118,118,172,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,0,7,7,7,7,7,7,7,7,7,7,7,7,173,149,159,196,6,16,0,21,21,28,43,69,13,46,90,2,82,100,59,139,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,4,5,15,27,17,50,30,30,13,37,4,86,93,58,48,25,141,9,9,9,9,9,9,9,51,51,51,100,100,145,145,145,213,213,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,1,6,12,12,12,36,68,68,68,68,68,68,68,68,68,68,68,2,2,2,13,45,0,0,0,69,78,91,42,5,150,156,99,173,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,8,11,4,31,30,55,55,55,55,55,55,55,55,55,55,55,55,9,12,12,34,12,12,12,12,12,12,12,12,12,62,76,158,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,1,5,19,17,38,24,22,14,30,59,93,85,22,145,103,130,97,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,4,4,21,1,1,46,46,46,46,46,107,56,17,60,65,79,181,5,3,17,17,17,32,17,17,17,17,17,17,92,12,28,34,205,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GNW,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,94,230,0,10,10,10,10,10,67,67,67,22,114,98,31,67,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
GOOGL,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,2,2,13,3,28,34,44,66,73,69,69,73,74,73,73,195,165,165,6,16,0,21,21,1,1,79,79,90,81,81,81,81,81,81,81,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,5,12,22,22,22,53,53,53,53,53,111,111,111,111,111,111,111,3,3,3,3,3,3,32,32,32,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,8,4,4,19,17,38,24,22,14,30,30,14,122,89,89,89,89,89,1,15,21,1,47,57,57,57,57,57,103,103,44,131,11,211,211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,7,15,23,11,35,23,14,13,4,86,50,6,102,178,14,124,145,8,8,8,8,8,8,8,8,8,8,8,8,8,8,122,122,122,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
GR,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,15,9,19,17,3,47,47,47,47,47,47,47,47,47,47,47,47,47,2,7,27,38,43,11,27,22,23,88,88,88,88,88,183,183,183,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,6,6,6,16,20,16,65,7,45,60,97,3,28,29,100,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,3,18,5,35,39,8,11,77,37,4,65,0,49,78,49,27,21,0,1,15,35,35,35,35,63,20,59,116,116,57,116,116,116,116,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,18,7,3,16,36,18,29,0,76,58,90,84,73,82,141,80,64,235,0,1,15,35,35,35,35,35,35,35,35,35,35,167,167,167,167,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,5,9,9,34,14,25,60,9,52,3,40,40,40,40,40,40,40,1,19,28,15,18,17,60,1,1,1,1,137,137,137,66,177,153,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,0,0,0,37,31,31,31,31,31,31,31,31,31,31,31,31,31,7,2,2,2,2,2,2,2,2,2,2,134,134,134,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAR,3.0,36.0,33.0,334.0,3343.0,25.0,2520.0,925.0,220.0,23,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,4,4,29,29,29,29,29,71,71,71,71,71,71,71,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,9,19,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,0,23,33,42,42,66,66,81,66,66,66,42,42,42,42,42,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,2,12,22,22,22,53,53,53,53,53,53,53,140,140,140,140,140,0,1,15,39,41,41,41,41,41,41,41,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HCBK,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,4,1,2,10,38,27,27,65,64,73,61,69,119,146,146,144,119,160,0,1,15,35,35,41,41,41,41,41,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,7,15,23,9,46,41,49,49,12,92,85,64,148,148,148,148,148,5,5,5,5,5,5,59,5,49,98,28,29,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,19,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,9,13,13,7,13,13,13,13,85,85,85,85,85,85,191,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,153,203,8,0,23,33,42,42,66,66,81,66,66,66,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,4,4,12,12,12,22,12,44,85,87,25,137,101,170,109,37,222,0,1,15,35,35,35,35,35,35,35,35,35,35,167,167,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
HNZ,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,-1,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,3,17,11,4,4,21,21,29,29,29,29,29,29,29,29,29,29,3,3,17,17,17,32,32,32,32,17,32,32,32,148,12,32,32,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,13,3,17,11,4,4,21,21,21,15,15,13,13,15,3,152,144,216,6,6,6,36,0,27,28,78,27,27,44,76,93,95,51,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,9,19,17,0,47,47,47,47,47,47,47,47,47,47,47,162,96,9,9,9,9,7,51,7,60,77,36,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
HOT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,26,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,9,12,12,31,12,12,12,12,12,12,12,12,46,0,46,131,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,17,0,0,0,37,31,31,31,31,31,31,31,31,31,31,31,31,31,5,15,26,26,26,26,26,59,80,80,112,112,112,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
HPC,2.0,28.0,32.0,325.0,3259.0,15.0,1510.0,970.0,167.0,11,5,9,24,14,14,25,4,79,86,49,48,92,58,25,126,126,126,0,1,15,35,35,35,35,63,20,59,3,38,11,99,95,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,11,4,31,15,54,40,52,71,28,24,135,8,151,151,23,135,8,8,8,8,8,8,8,8,8,8,78,78,78,78,122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,4,4,4,21,1,1,1,1,1,1,94,34,105,157,101,78,67,66,9,13,13,7,7,7,45,72,72,72,72,72,72,72,192,192,192,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,2,13,19,17,38,24,22,45,5,66,8,115,115,87,79,179,128,3,17,25,25,25,25,63,49,62,56,0,99,104,50,49,25,27,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,24,4,4,21,1,1,19,9,58,88,80,64,4,104,75,50,48,24,4,11,11,11,23,23,23,23,48,94,94,126,126,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,3,6,7,7,7,38,45,33,49,71,92,11,109,79,100,92,70,4,4,19,4,19,19,19,19,19,19,19,19,19,19,19,19,229,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,7,14,14,14,48,49,3,36,28,99,99,139,139,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,1,5,15,27,17,50,30,30,13,37,4,86,93,58,48,25,8,7,14,14,37,14,37,51,76,78,20,76,41,69,82,101,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,9,9,9,9,9,51,7,9,9,9,42,20,153,153,153,153,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,2,8,11,4,31,10,35,48,24,40,82,28,125,135,166,166,166,166,7,2,20,37,37,50,50,50,86,86,86,15,121,121,121,41,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,8,7,28,8,24,14,37,75,70,67,61,71,39,53,64,192,187,6,6,6,36,0,27,28,78,27,27,44,76,15,66,73,127,181,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,4,4,21,1,1,1,1,1,1,1,1,1,1,34,90,53,151,5,5,17,17,17,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,20,4,4,21,1,1,1,1,1,1,1,99,120,77,162,162,200,200,9,9,12,31,31,31,31,31,63,97,57,62,140,171,171,171,171,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,8,11,16,36,15,54,40,52,71,28,24,135,76,76,76,76,76,1,19,28,36,0,27,28,29,33,23,4,36,125,13,13,172,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,4,21,1,15,54,40,52,71,28,24,135,8,151,173,132,72,2,10,18,12,38,46,36,34,50,48,27,21,21,162,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,11,4,31,10,35,48,24,83,83,83,83,83,83,83,83,83,6,6,6,6,6,6,6,6,6,6,6,6,6,68,150,6,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,11,3,28,34,44,66,73,69,69,73,74,74,74,189,189,189,1,15,24,28,44,44,44,44,59,31,108,108,108,108,108,108,235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,-1,4,4,21,1,44,33,26,0,64,91,91,91,125,125,125,125,125,7,14,14,37,14,37,51,76,78,20,76,41,69,82,101,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPG,7.0,73.0,54.0,541.0,5418.0,50.0,5020.0,976.0,456.0,25,4,4,21,1,1,1,1,1,1,1,1,1,1,1,133,133,133,0,10,18,18,32,18,33,77,43,93,69,80,77,25,133,100,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IRM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,600.0,620.0,25,3,17,11,4,4,21,21,21,15,15,13,13,15,108,39,214,60,7,2,20,37,37,50,50,50,86,86,86,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
ISRG,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,8,7,16,36,18,29,0,76,58,90,74,28,156,156,156,156,156,6,16,0,21,21,1,1,79,79,79,87,101,76,98,34,184,140,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
IT,8.0,87.0,54.0,541.0,5419.0,45.0,4510.0,940.0,454.0,25,8,11,16,36,18,29,36,36,36,36,36,36,36,36,36,36,36,0,10,18,18,32,18,33,77,43,93,69,49,101,4,180,180,233,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITT,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,13,1,14,9,34,40,10,60,9,52,3,5,88,105,157,168,100,158,7,13,16,22,27,36,38,20,54,65,65,65,65,65,68,31,127,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ITW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,19,9,19,17,0,23,11,19,19,19,19,113,113,113,113,113,113,239,1,15,24,28,44,44,44,44,59,31,108,108,108,108,108,108,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
IVZ,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,-1,5,9,19,17,47,47,47,47,41,52,12,8,114,37,179,128,93,8,11,4,20,40,40,52,52,52,52,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
J,1.0,16.0,54.0,541.0,5415.0,20.0,2010.0,925.0,240.0,11,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,8,8,8,8,8,8,8,8,88,47,23,9,90,28,75,140,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAVA,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,4,4,29,29,29,29,29,71,71,71,50,46,41,173,178,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBHT,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,3,3,54,3,3,54,54,54,54,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBL,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,357.0,13,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,3,17,25,25,25,25,25,25,25,25,25,122,98,38,107,168,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
JCI,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,925.0,355.0,15,9,19,17,3,3,43,10,12,24,84,77,25,86,169,169,169,169,9,9,9,9,7,51,7,60,77,36,110,110,110,110,110,110,110,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEF,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,925.0,355.0,8,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,8,11,4,20,40,40,40,40,52,52,52,52,52,52,187,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
JKHY,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,2,8,2,16,36,18,29,0,76,58,90,84,10,153,161,161,161,161,1,15,24,28,44,44,44,44,59,31,108,108,108,108,108,108,235,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,5,3,17,17,17,32,17,17,17,17,17,135,17,17,41,98,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNPR,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,6,16,0,16,20,28,43,69,0,69,5,16,97,156,168,95,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
JNS,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,19,28,15,1,15,15,1,1,1,1,4,3,11,184,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
JNY,2.0,23.0,31.0,315.0,3152.0,25.0,2520.0,976.0,465.0,22,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,3,3,32,32,32,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOY,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,11,0,10,20,20,20,20,20,20,20,20,20,20,20,20,20,54,54,7,14,16,22,48,49,3,36,28,99,99,139,139,139,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPM,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,6,18,3,28,36,49,61,5,28,38,58,23,67,67,130,97,162,0,1,10,39,41,39,39,39,39,39,39,39,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWN,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,430.0,19,7,15,23,11,35,23,14,13,4,86,50,103,75,27,25,204,204,9,12,12,31,31,31,31,31,82,82,82,82,149,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,1,5,15,27,17,50,30,30,13,37,4,86,93,58,108,39,229,2,7,27,38,43,11,27,22,23,92,38,60,70,90,186,186,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBH,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,6,8,14,25,25,4,27,27,21,21,15,15,147,147,147,147,147,9,9,9,9,9,9,9,9,9,9,9,136,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
KEY,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,1,12,22,22,22,53,53,53,53,53,53,53,140,140,140,140,140,0,1,15,39,41,41,41,41,41,41,41,56,56,56,56,56,56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
