,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
COV,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,0,6,23,24,27,19,47,11,77,46,6,2,28,153,172,137,194,7,9,4,23,12,1,40,20,75,65,111,89,68,52,32,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,1,5,12,34,33,57,53,41,16,76,83,84,63,47,27,133,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,-1,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,7,4,23,2,0,52,9,34,64,16,62,55,145,177,157,137,234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,199,3,12,24,29,42,56,45,66,73,75,23,1,19,3,164,144,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,2,15,19,9,4,29,79,71,61,72,106,29,13,178,158,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,5,9,26,15,28,23,52,68,54,23,96,33,12,49,74,168,137,7,9,11,17,8,40,31,18,10,64,28,103,143,145,125,105,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,11,18,27,4,16,33,45,76,73,119,56,89,59,39,159,94,5,7,5,25,14,26,69,65,57,47,95,73,52,36,172,152,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,7,15,6,32,32,21,12,3,61,51,26,4,25,9,190,170,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,2,0,52,9,34,64,16,62,0,83,163,67,189,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,2,0,52,9,34,64,16,62,55,145,177,157,137,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,25,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,4,16,19,9,49,38,64,51,43,33,8,101,80,64,44,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,5,8,15,7,26,20,28,17,59,28,36,5,55,20,17,40,22,4,11,7,3,40,49,51,74,33,49,73,125,104,88,41,97,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,4,16,19,9,49,38,64,51,43,33,8,101,80,64,163,143,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,3,4,2,33,0,34,7,60,86,40,41,17,31,14,79,163,98,7,15,22,12,2,25,55,42,34,24,100,78,141,125,105,199,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,2,3,21,36,3,15,61,28,21,95,33,79,13,164,96,136,71,3,12,1,7,11,51,13,62,1,48,78,130,51,14,161,141,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,7,5,25,14,44,35,22,14,4,56,52,119,103,83,183,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,5,15,1,37,40,52,54,14,63,42,44,7,45,18,164,94,160,2,8,13,30,19,8,63,50,42,44,105,83,62,46,26,6,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,1,12,11,26,15,4,24,3,85,54,114,135,68,38,134,64,235,0,2,18,21,18,42,6,29,55,40,40,74,98,166,146,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,11,27,35,24,13,4,63,12,22,24,121,100,84,64,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,1,12,28,32,48,8,26,38,18,93,31,13,140,125,117,47,89,1,5,16,34,33,57,53,41,48,76,103,77,56,40,20,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,8,0,24,28,29,53,16,57,40,70,0,122,56,97,66,181,168,8,6,29,36,25,14,5,0,8,86,61,39,18,167,147,127,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,2,6,31,22,55,48,56,66,35,69,75,9,152,132,80,209,9,11,27,35,24,13,1,69,58,63,86,64,133,178,158,138,118,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,7,7,14,16,17,27,32,6,35,20,2,121,78,7,113,90,10,5,17,25,14,3,36,27,14,6,11,75,53,32,15,140,207,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,1,18,25,23,31,14,60,40,7,74,75,12,52,124,56,191,126,4,11,7,3,45,34,25,12,4,74,49,114,93,77,57,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,13,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,7,9,11,17,8,25,55,42,34,24,81,59,144,128,184,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,0,6,22,11,41,10,41,78,47,31,78,28,98,52,84,176,111,7,9,11,17,8,40,31,18,10,64,28,103,143,145,125,105,230,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,5,9,3,5,44,29,38,54,45,75,57,100,67,33,29,210,187,3,12,28,18,7,50,41,28,20,10,98,136,115,160,152,21,39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,0,6,3,5,44,29,38,54,45,75,57,100,67,33,29,210,187,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,8,5,17,4,25,59,50,5,29,55,39,86,20,165,80,36,227,1,5,16,37,34,53,38,25,18,56,13,115,78,164,144,124,104,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,6,13,9,35,2,30,9,21,27,32,16,38,157,86,57,140,184,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,0,2,6,31,22,55,48,56,66,35,99,65,94,23,20,49,70,4,15,22,12,2,0,28,59,51,41,16,76,53,132,55,192,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,1,9,4,15,28,23,52,25,79,22,66,64,149,112,7,60,180,7,15,6,32,32,21,12,3,79,69,44,22,33,17,183,163,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPS,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,-1.0,-1.0,7,4,14,0,6,23,21,44,19,14,61,95,32,37,21,77,145,80,1,14,14,4,48,58,56,4,66,80,55,33,12,121,101,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,0,6,23,24,27,25,12,73,53,43,52,81,90,17,154,84,19,1,5,16,37,34,47,39,7,17,7,99,44,158,135,191,171,151,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,13,9,35,2,44,13,44,25,76,14,128,62,32,18,56,24,9,1,21,11,46,30,16,13,85,90,65,43,135,147,127,107,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,0,6,23,24,27,19,47,11,20,83,59,110,112,41,190,96,84,0,2,18,8,18,29,23,8,88,78,53,111,10,179,159,139,119,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,14,14,4,48,58,49,36,28,18,48,26,43,44,193,169,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,17,25,38,10,17,67,54,82,72,47,25,4,71,70,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,7,7,14,16,17,27,32,6,35,20,54,108,42,75,152,13,234,5,14,14,4,1,37,60,61,53,43,38,16,146,146,126,106,86,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,2,3,21,36,3,15,61,28,21,95,33,79,51,108,159,130,65,3,12,28,18,7,50,41,28,20,10,98,136,115,99,79,193,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,0,0,10,26,15,39,30,47,39,87,118,17,77,171,151,131,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,8,19,7,21,42,31,0,77,44,13,37,53,41,39,170,188,123,4,16,19,33,22,11,2,35,54,81,1,56,38,7,23,208,188,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,11,27,35,45,34,20,71,63,83,87,65,44,149,129,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,13,23,2,30,52,10,34,64,16,62,55,157,157,137,117,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,15,9,10,12,9,12,24,37,4,23,96,73,82,97,26,123,149,117,0,14,14,8,47,55,46,33,25,15,89,67,152,136,118,98,78,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,14,14,4,1,37,60,61,53,43,38,16,146,146,126,106,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,9,4,23,12,1,40,57,49,39,14,70,9,116,135,115,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,1,14,14,4,48,58,56,4,46,80,7,113,27,144,66,53,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,1,21,11,20,9,26,76,68,58,33,11,129,113,93,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,9,11,17,8,25,55,42,34,24,81,59,144,128,184,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,1,12,11,26,15,4,24,3,85,54,114,135,68,38,134,64,235,0,14,14,4,47,55,46,33,25,73,89,67,152,136,118,98,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,9,1,6,31,20,9,14,1,26,3,91,69,48,32,187,167,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,5,7,5,25,14,26,69,65,57,47,95,135,52,36,172,152,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,2,3,21,36,3,15,61,28,21,95,33,79,13,164,96,136,71,7,15,6,32,39,21,12,39,79,69,44,22,1,150,34,91,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,8,10,3,15,6,54,57,32,81,25,96,45,24,19,11,182,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,5,17,25,38,10,17,67,54,82,72,94,95,74,58,38,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,13,9,35,2,30,9,21,27,32,16,38,157,86,57,179,114,5,10,17,1,27,16,54,23,15,6,113,133,126,110,90,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,2,3,21,36,32,0,39,46,64,85,12,132,76,5,180,110,45,3,10,1,7,11,51,13,62,1,48,78,131,109,93,73,218,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,14,14,4,1,58,56,4,66,99,74,137,31,121,194,174,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,9,10,12,9,12,24,37,63,33,63,47,138,21,118,156,86,53,2,8,26,16,5,31,42,10,21,8,51,36,26,53,31,154,239,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,13,9,35,2,30,9,21,27,32,16,38,157,86,57,179,114,3,10,17,1,27,16,54,23,15,6,113,133,126,110,90,70,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,8,19,7,30,11,7,20,64,19,0,25,106,40,68,1,180,16,8,3,0,6,29,18,65,52,44,34,76,29,148,129,107,153,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,15,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,1,21,11,21,10,50,37,29,19,18,105,96,176,156,136,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,1,14,14,34,16,58,56,4,16,80,55,33,12,121,101,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,6,12,8,28,17,6,45,66,73,75,102,80,59,137,21,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,99,151,81,31,5,7,5,25,14,3,66,53,45,35,10,85,116,151,185,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,3,16,13,19,34,32,3,76,43,12,81,21,144,1,61,153,129,7,4,23,2,0,52,9,34,64,16,62,0,145,163,130,22,117,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,5,7,5,25,14,44,35,22,14,4,56,52,75,24,96,125,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,1,1,5,29,5,50,46,0,74,14,68,101,111,40,184,58,40,4,16,19,33,38,27,18,5,50,88,63,41,20,4,43,205,185,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,2,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,5,17,21,14,46,30,62,49,41,15,6,49,151,152,169,149,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,6,13,9,35,2,44,13,44,25,76,14,128,62,32,18,56,24,3,10,1,7,11,51,13,62,1,48,78,131,30,112,73,218,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,8,11,18,8,14,45,5,34,31,89,88,73,7,130,78,158,138,2,8,13,30,19,8,63,50,60,50,25,3,92,154,89,194,174,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,6,13,20,10,37,46,37,24,87,77,52,30,134,118,98,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
