,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
FDC,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,-1,7,17,11,38,25,20,20,10,74,91,31,123,147,8,74,15,84,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,1,0,2,15,46,54,43,13,60,75,56,52,128,141,193,59,137,2,16,22,22,11,46,13,44,15,4,81,22,125,67,16,94,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,8,19,9,9,18,59,49,27,88,94,38,118,133,75,177,30,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,1,10,25,0,37,55,25,64,84,79,103,22,140,81,21,195,112,9,8,29,23,3,23,21,5,72,63,7,135,78,20,168,146,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,3,13,15,14,20,19,32,55,60,95,39,104,107,49,27,123,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
FIS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,4,7,17,12,12,23,25,15,10,74,15,105,68,13,8,74,15,84,7,1,3,13,34,38,46,40,11,78,82,75,65,27,188,122,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,2,7,17,11,38,25,31,11,10,74,15,105,68,13,8,74,15,84,4,10,7,33,10,58,25,46,58,31,105,46,76,132,81,15,32,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,3,7,6,14,42,24,10,58,29,2,11,121,159,34,178,112,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,6,0,14,17,27,45,15,51,28,58,28,51,108,117,156,159,103,44,0,18,18,7,23,6,41,7,24,6,63,4,64,6,180,178,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,47,31,7,1,3,13,34,38,46,40,11,78,20,68,47,19,62,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,86,149,90,183,8,4,12,32,29,2,6,43,48,21,77,18,83,122,71,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,0,18,18,11,44,42,65,31,52,25,79,38,45,115,155,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
FLT,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,8,7,17,11,38,25,31,11,22,67,81,21,14,11,127,174,115,56,6,3,21,28,22,45,12,17,67,85,29,101,44,150,18,126,119,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,7,1,10,25,24,27,36,14,78,87,18,45,110,78,59,189,130,0,2,12,16,31,1,7,35,67,38,11,116,110,10,116,37,197,203,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,0,14,26,17,0,46,1,4,56,30,64,88,30,31,35,177,213,6,17,27,25,49,34,50,56,27,0,98,39,6,124,73,7,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOX,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,-1.0,-1.0,-1,8,4,4,32,42,39,37,7,78,94,27,29,97,55,43,217,158,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXA,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,-1.0,-1.0,3,8,4,4,32,42,39,37,7,78,94,27,29,97,55,43,217,158,9,8,29,23,3,23,21,5,72,63,7,135,78,20,168,146,92,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPL,6.0,67.0,52.0,525.0,5259.0,-1.0,-1.0,-1.0,-1.0,-1,4,8,23,9,40,1,5,25,6,14,84,24,122,126,164,172,113,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,-1,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,3,13,13,8,39,18,63,52,23,83,27,128,24,13,194,157,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,80,7,113,53,39,38,102,43,203,4,15,24,24,16,4,68,62,53,81,56,93,36,109,138,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSLR,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,-1.0,-1.0,13,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,59,1,0,23,20,33,56,29,14,21,28,69,73,9,107,79,137,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FTI,1.0,13.0,23.0,237.0,2371.0,10.0,1010.0,925.0,240.0,11,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,0,17,20,2,13,10,55,21,73,46,97,131,13,165,35,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
FTNT,3.0,35.0,33.0,334.0,3341.0,45.0,4510.0,-1.0,-1.0,2,7,17,9,14,38,3,39,68,38,8,107,97,107,79,187,81,71,0,17,20,2,31,9,24,33,89,20,55,21,135,46,105,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTV,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,-1.0,-1.0,15,1,18,3,21,49,24,9,61,31,1,98,103,2,85,51,60,109,4,10,17,3,37,47,14,63,19,52,95,36,137,79,144,78,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GCI,2.0,27.0,51.0,511.0,5111.0,50.0,5020.0,-1.0,-1.0,3,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,2,16,22,22,11,46,13,44,15,4,91,29,21,88,130,64,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,9,1,5,14,20,4,32,35,5,50,20,109,21,86,29,184,125,66,6,12,14,27,47,1,20,16,43,36,87,72,18,112,61,71,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,21,1,18,3,21,49,9,66,52,4,25,24,83,7,114,130,71,205,3,13,15,12,20,19,32,55,60,95,39,104,107,136,41,214,160,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,3,9,6,1,13,31,41,57,27,22,89,29,11,67,60,194,10,237,7,1,28,1,15,3,67,45,16,26,109,117,110,52,1,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,8,23,9,40,1,23,1,42,90,99,77,155,130,70,11,170,0,18,18,11,44,42,65,31,52,25,79,38,45,115,155,196,230,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,3,7,16,37,8,21,67,41,11,43,101,72,14,54,171,112,224,6,3,21,29,38,14,3,34,84,72,16,119,116,123,72,210,156,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,6,0,2,15,14,54,43,13,60,87,53,105,47,33,144,85,26,6,12,14,27,47,14,20,16,43,36,33,102,127,161,135,216,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,2,5,14,20,41,12,65,73,43,13,79,19,93,84,162,92,33,4,10,7,33,10,58,25,46,58,31,105,46,76,132,81,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GM,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,5,1,10,25,24,27,36,58,16,72,42,10,16,20,49,45,62,3,8,4,12,32,29,2,6,43,14,71,102,138,81,23,83,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,22,0,14,2,15,45,15,51,28,58,28,51,108,29,165,138,182,13,2,4,8,21,30,35,0,30,57,30,44,136,132,58,7,143,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
GNW,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,4,8,23,9,40,16,38,72,44,17,69,9,40,128,151,193,223,3,7,6,26,5,13,53,19,62,35,75,137,126,147,175,177,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOOG,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,-1,7,17,21,22,36,11,34,43,13,99,28,12,69,32,30,183,124,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOOGL,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,2,7,17,21,22,36,11,34,43,13,99,28,12,69,32,30,183,124,1,2,23,20,46,31,62,28,71,44,83,87,30,35,38,39,52,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,6,6,1,35,26,52,6,71,57,27,83,73,15,144,84,25,78,2,12,22,22,1,52,19,51,22,64,8,120,63,5,173,204,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,4,7,17,11,38,25,31,11,22,67,15,105,68,13,118,173,114,55,7,0,11,39,9,26,11,37,8,90,34,37,111,53,2,70,74,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,0,14,17,27,45,15,51,28,58,28,51,108,117,156,159,100,41,2,16,22,22,11,46,13,44,15,4,91,29,21,88,130,64,10,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,3,7,8,8,2,14,0,42,53,97,37,55,64,23,186,122,68,1,2,5,5,46,57,30,50,9,16,5,23,61,78,165,99,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,6,13,5,18,3,23,60,30,0,91,31,123,147,90,179,120,61,3,13,13,8,40,32,38,65,36,9,22,124,67,9,158,92,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,15,1,10,25,24,27,36,58,16,72,42,10,16,20,12,13,203,161,2,12,16,31,25,7,35,67,38,11,53,63,87,73,133,67,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,1,18,3,21,49,10,3,49,19,75,56,52,114,105,106,29,219,0,17,20,2,31,9,24,33,89,20,51,99,42,163,92,209,145,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
H,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,8,5,10,29,9,45,56,76,66,35,55,74,139,82,156,97,239,9,9,1,36,6,12,5,9,76,49,104,12,62,66,169,103,179,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,4,19,18,5,35,5,33,3,25,88,111,75,84,27,141,173,218,6,17,27,25,49,22,4,56,27,0,26,77,20,84,95,184,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,3,2,3,6,36,17,7,31,66,24,50,62,2,24,75,103,61,79,0,17,20,2,31,9,24,33,89,20,55,21,135,46,105,87,66,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,3,13,15,12,20,19,58,41,12,33,89,79,22,171,120,54,211,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,0,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,8,19,9,9,18,59,49,27,88,94,38,118,133,75,177,169,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCA,8.0,80.0,62.0,622.0,6221.0,35.0,3510.0,905.0,295.0,14,8,16,27,39,11,20,20,44,14,16,20,71,115,142,139,80,21,5,11,10,16,24,20,45,6,1,74,18,48,38,118,187,121,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,9,15,8,1,6,57,63,33,26,12,16,81,126,119,192,133,74,5,11,10,35,7,33,57,2,41,68,12,125,68,10,171,150,96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,17,4,19,18,5,35,5,33,3,25,88,111,75,84,27,141,173,218,4,10,7,33,10,58,25,46,17,99,17,94,37,54,58,34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,1,19,18,5,33,50,49,59,32,56,116,78,105,48,61,2,187,9,8,29,4,32,29,42,15,64,91,35,59,56,42,121,189,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,3,6,6,36,17,30,30,0,59,80,26,25,119,62,2,153,94,2,16,8,21,4,17,44,72,2,15,118,111,149,91,154,88,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
HII,3.0,37.0,33.0,336.0,3366.0,20.0,2010.0,-1.0,-1.0,5,4,5,14,20,41,12,65,73,43,13,79,19,93,84,76,42,25,2,16,8,21,4,17,44,72,2,15,50,90,33,37,45,115,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HLT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,4,8,10,29,9,45,56,76,66,35,55,74,139,82,156,97,239,5,11,10,16,24,20,26,48,61,42,13,84,120,62,146,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,1,0,2,15,14,54,43,13,60,87,53,105,47,33,144,85,26,8,19,9,9,18,59,49,27,44,79,23,109,52,29,151,149,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,2,29,3,15,56,42,12,52,5,22,93,22,42,17,167,80,0,17,20,2,13,10,55,21,73,46,97,131,13,165,35,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,1,5,20,11,44,24,9,61,31,1,98,103,2,85,25,60,109,6,17,27,25,49,22,4,36,7,82,80,35,158,100,139,105,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,6,19,18,5,35,5,33,3,25,88,111,75,84,27,141,173,218,1,2,23,20,33,56,29,14,37,10,66,7,72,105,170,118,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
HPE,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,-1.0,-1.0,2,1,10,25,0,37,55,25,64,84,79,103,22,140,86,149,90,183,0,17,20,2,13,10,55,69,40,13,59,80,23,156,97,181,219,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,1,10,25,0,37,55,25,64,84,79,103,22,140,138,78,19,194,5,11,10,16,24,20,26,48,61,42,13,84,120,62,146,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,25,3,6,1,13,31,8,53,58,28,69,93,66,94,72,131,66,193,5,6,10,16,41,50,45,6,39,67,84,16,95,77,68,40,60,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,3,7,16,37,8,21,67,42,61,37,48,121,85,28,68,5,77,1,2,23,20,46,31,62,28,71,44,83,87,30,35,38,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,14,4,12,24,2,20,40,10,55,15,62,70,131,73,16,11,30,220,7,8,28,4,32,5,33,47,18,56,114,133,92,159,108,175,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,8,10,29,9,45,40,54,66,35,110,50,57,162,157,219,199,7,1,3,13,34,53,27,78,55,84,28,132,134,175,124,158,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,3,7,13,25,24,38,8,11,83,73,117,57,123,66,81,135,230,2,4,8,21,30,35,0,30,57,30,44,106,84,131,148,176,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,8,16,27,39,11,53,46,21,2,72,12,79,21,83,134,75,16,4,10,17,3,37,4,68,77,81,54,6,43,109,51,0,147,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
HWM,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,-1.0,-1.0,11,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,2,12,16,31,25,7,35,67,38,11,53,74,105,47,145,145,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,4,1,10,25,34,5,36,13,69,39,9,46,82,154,77,94,214,155,3,7,6,14,42,24,28,25,74,39,75,137,80,114,63,37,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ICE,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,-1.0,-1.0,4,3,7,13,8,2,14,0,48,18,67,7,37,130,78,83,166,107,8,19,12,37,27,0,66,32,3,93,37,65,69,41,54,29,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,5,2,29,3,15,56,42,12,52,5,22,93,22,42,17,208,177,3,13,15,12,40,32,38,4,32,5,117,134,1,168,117,163,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,1,18,3,21,49,24,9,61,31,1,98,103,45,158,4,48,50,7,1,3,13,34,38,46,40,11,78,20,75,65,83,197,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,7,1,12,24,2,20,40,10,55,15,62,75,111,53,124,147,88,29,9,9,1,36,6,12,5,59,30,3,71,98,41,144,132,66,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
