gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,dltt,dv,ebit,lt,sale,costat
001230,20021231,2002,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,976.3000,2880.7000,856.7000,0.0000,-88.8000,2225.0000,2224.1000,A
001230,20031231,2003,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1148.3000,3259.2000,906.9000,0.0000,-8.9000,2585.0000,2444.8000,A
001230,20041231,2004,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1242.3000,3335.0000,989.6000,0.0000,7.1000,2670.2000,2723.8000,A
001230,20051231,2005,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1540.3000,3792.0000,969.1000,0.0000,8.3000,2964.4000,2975.3000,A
001230,20061231,2006,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1572.3000,4077.1000,1031.7000,0.0000,127.0000,3191.6000,3334.4000,A
001230,20071231,2007,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1390.3000,4490.9000,1124.6000,0.0000,226.1000,3466.9000,3506.0000,A
001230,20081231,2008,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1508.9000,4835.6000,1596.3000,0.0000,-130.4000,4173.7000,3620.3000,A
001230,20091231,2009,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1634.3000,4985.0000,1699.2000,0.0000,312.0000,4112.9000,3399.8000,A
001230,20101231,2010,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1662.0000,5016.6000,1313.0000,0.0000,484.8000,3911.2000,3832.3000,A
001230,20111231,2011,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1595.5000,5195.0000,1099.0000,0.0000,487.8000,4021.8000,4317.8000,A
001230,20121231,2012,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1737.0000,5505.0000,871.0000,0.0000,532.0000,4084.0000,4657.0000,A
001230,20131231,2013,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1762.0000,5838.0000,754.0000,28.0000,646.0000,3809.0000,4964.0000,A
001230,20141231,2014,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1756.0000,6181.0000,686.0000,68.0000,932.0000,4054.0000,5368.0000,A
001230,20151231,2015,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1663.0000,6533.0000,571.0000,102.0000,1330.0000,4122.0000,5598.0000,A
001230,20161231,2016,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,2050.0000,9962.0000,2645.0000,136.0000,1466.0000,7031.0000,5931.0000,A
001230,20171231,2017,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,2146.0000,10740.0000,2262.0000,148.0000,1378.0000,7019.0000,7933.0000,A
001230,20181231,2018,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,1787.0000,10912.0000,1617.0000,158.0000,775.0000,7161.0000,8264.0000,A
001230,20191231,2019,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,USD,2037.0000,12993.0000,2703.0000,173.0000,1107.0000,8662.0000,8781.0000,A
001279,20001231,2000,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1127.8950,7697.0170,2559.5100,187.4900,721.0240,5882.3360,4011.8520,I
001279,20011231,2001,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1312.9100,11167.5520,3235.7300,194.6990,960.1010,8353.5920,10378.9310,I
001279,20021231,2002,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1454.6130,10600.2790,154.9980,150.5510,-499.1400,8572.9310,2988.4870,I
001279,20031231,2003,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1517.2840,10171.8960,5159.9200,0.0000,-169.9860,8568.5800,2472.4320,I
001279,20041231,2004,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1305.1320,9045.1400,4564.5520,0.0000,506.1040,7595.7060,2756.1210,I
001279,20051231,2005,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1173.8180,8558.8120,3640.9100,0.0000,566.0470,6817.5280,3037.8870,I
001279,20061231,2006,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,909.4220,8552.4460,3409.9930,0.0000,732.3200,6437.3380,3121.4890,I
001279,20071231,2007,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1314.9590,9906.5890,3982.7120,25.0030,817.2880,7357.9960,3307.0200,I
001279,20081231,2008,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1495.7220,10811.0480,4155.4320,101.1350,809.5050,7955.3940,3385.9160,I
001279,20091231,2009,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1345.3000,11589.1000,4417.0000,101.7000,919.8000,8461.0000,3426.8000,I
001279,20101231,2010,INDL,C,D,STD,AYE,ALLEGHENY ENERGY INC,USD,1515.6000,12075.8000,4686.0000,101.8000,926.8000,8634.1000,3902.9000,I
001300,20001231,2000,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,10661.0000,25175.0000,3941.0000,599.0000,3629.0000,15468.0000,25023.0000,A
001300,20011231,2001,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,9894.0000,24226.0000,4731.0000,609.0000,2748.0000,15056.0000,23652.0000,A
001300,20021231,2002,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,10195.0000,27559.0000,4719.0000,614.0000,2508.0000,18634.0000,22274.0000,A
001300,20031231,2003,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,11523.0000,29344.0000,4961.0000,645.0000,2194.0000,18615.0000,23103.0000,A
001300,20041231,2004,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,12820.0000,31062.0000,4069.0000,643.0000,2346.0000,19810.0000,25601.0000,A
001300,20051231,2005,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,11962.0000,32294.0000,3082.0000,700.0000,2848.0000,21040.0000,27653.0000,A
001300,20061231,2006,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,12304.0000,30941.0000,3909.0000,744.0000,3544.0000,21221.0000,31367.0000,A
001300,20071231,2007,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,13685.0000,33805.0000,5419.0000,767.0000,4267.0000,24583.0000,34589.0000,A
001300,20081231,2008,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,13263.0000,35490.0000,5865.0000,811.0000,4541.0000,28303.0000,36556.0000,A
001300,20091231,2009,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,13936.0000,36004.0000,6246.0000,918.0000,3860.0000,27050.0000,30908.0000,A
001300,20101231,2010,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,15011.0000,37834.0000,5755.0000,944.0000,3734.0000,27047.0000,33370.0000,A
001300,20111231,2011,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,16134.0000,39808.0000,6881.0000,1091.0000,3317.0000,28906.0000,36529.0000,A
001300,20121231,2012,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,17598.0000,41853.0000,6395.0000,1211.0000,4599.0000,28638.0000,37665.0000,A
001300,20131231,2013,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,21164.0000,45435.0000,6801.0000,1353.0000,6164.0000,27689.0000,39055.0000,A
001300,20141231,2014,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,22191.0000,45451.0000,6046.0000,1510.0000,6429.0000,27448.0000,40306.0000,A
001300,20151231,2015,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,20053.0000,49316.0000,5554.0000,1726.0000,7374.0000,30608.0000,38581.0000,A
001300,20161231,2016,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,23058.0000,54146.0000,12182.0000,1915.0000,7331.0000,34596.0000,39302.0000,A
001300,20171231,2017,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,26002.0000,59387.0000,12573.0000,2119.0000,8122.0000,41943.0000,40534.0000,A
001300,20181231,2018,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,24362.0000,57773.0000,9756.0000,2272.0000,7755.0000,39408.0000,41802.0000,A
001300,20191231,2019,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,24303.0000,58679.0000,11644.0000,2442.0000,7397.0000,39966.0000,36709.0000,A
001300,20201231,2020,INDL,C,D,STD,HON,HONEYWELL INTERNATIONAL INC,USD,28175.0000,64586.0000,16983.0000,2592.0000,6271.0000,46789.0000,32637.0000,A
001327,20000331,1999,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,190.1410,259.1040,0.3450,0.0000,30.9090,32.5500,184.7050,A
001327,20010331,2000,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,220.0010,337.0190,0.2350,0.0000,42.4460,37.8410,271.5680,A
001327,20020331,2001,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,157.8910,316.1190,0.1060,0.0000,-26.1760,23.9570,126.5020,A
001327,20020930,2002,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,227.3960,1346.9120,180.0390,0.0000,-61.2160,331.9360,457.7690,A
001327,20030930,2003,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,386.0950,1090.6680,275.0000,0.0000,1.2510,417.4930,617.7890,A
001327,20040930,2004,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,463.8640,1168.8060,230.0000,0.0000,60.0180,417.1830,784.0230,A
001327,20050930,2005,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,495.9820,1187.8430,230.0000,0.0000,53.3330,395.2790,792.3710,A
001327,20060930,2006,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,420.8430,1090.4960,179.3350,0.0000,25.8560,361.4030,778.7880,A
001327,20070930,2007,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,513.7180,1189.9080,200.0000,0.0000,64.2160,403.5610,741.7440,A
001327,20080930,2008,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,494.6560,1236.0990,137.6160,0.0000,90.9380,291.8830,860.0170,A
001327,20090930,2009,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,590.1270,1355.3260,47.1160,0.0000,87.6850,250.1970,802.5770,A
001327,20100930,2010,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,789.8650,1564.0520,24.7430,0.0000,198.7040,247.4560,1071.8490,A
001327,20110930,2011,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,816.3340,1890.3890,0.0000,0.0000,309.0010,281.2940,1418.9220,A
001327,20120930,2012,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,883.3630,2136.6460,0.0000,0.0000,278.8600,231.1710,1568.5810,A
001327,20130930,2013,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1073.3000,2333.1000,0.0000,0.0000,353.6000,232.0000,1792.0000,A
001327,20140930,2014,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1429.2000,2973.8000,0.0000,41.4000,571.2000,441.4000,2291.5000,A
001327,20150930,2015,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,1914.7000,3719.4000,0.0000,123.1000,1026.7000,560.2000,3258.4000,A
001327,20160930,2016,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2002.1000,3855.4000,0.0000,201.0000,1131.0000,314.0000,3289.0000,A
001327,20170930,2017,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2633.7000,4573.6000,0.0000,214.6000,1257.7000,507.9000,3651.4000,A
001327,20180930,2018,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2262.2000,4828.9000,0.0000,243.2000,1321.0000,731.9000,3868.0000,A
001327,20190930,2019,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2234.6000,4839.6000,0.0000,273.9000,1042.1000,717.3000,3376.8000,A
001327,20200930,2020,INDL,C,D,STD,SWKS,SKYWORKS SOLUTIONS INC,USD,2317.6000,5106.7000,150.7000,307.0000,924.7000,942.5000,3355.7000,A
001380,20001231,2000,INDL,C,D,STD,HES,HESS CORP,USD,4115.0000,10274.0000,1985.0000,54.0000,1550.0000,6391.0000,11993.0000,A
001380,20011231,2001,INDL,C,D,STD,HES,HESS CORP,USD,3946.0000,15369.0000,5283.0000,94.0000,1479.0000,10462.0000,13413.0000,A
001380,20021231,2002,INDL,C,D,STD,HES,HESS CORP,USD,2756.0000,13262.0000,4976.0000,107.0000,1192.0000,9013.0000,11932.0000,A
001380,20031231,2003,INDL,C,D,STD,HES,HESS CORP,USD,3186.0000,13983.0000,3868.0000,108.0000,958.0000,8643.0000,14311.0000,A
001380,20041231,2004,INDL,C,D,STD,HES,HESS CORP,USD,4335.0000,16312.0000,3785.0000,157.0000,1406.0000,10715.0000,16733.0000,A
001380,20051231,2005,INDL,C,D,STD,HES,HESS CORP,USD,5290.0000,19115.0000,3759.0000,159.0000,1995.0000,12829.0000,22747.0000,A
001380,20061231,2006,INDL,C,D,STD,HES,HESS CORP,USD,5848.0000,22404.0000,3745.0000,161.0000,3618.0000,14293.0000,28067.0000,A
001380,20071231,2007,INDL,C,D,STD,HES,HESS CORP,USD,6926.0000,26131.0000,3918.0000,127.0000,3747.0000,16357.0000,31711.0000,A
001380,20081231,2008,INDL,C,D,STD,HES,HESS CORP,USD,7332.0000,28589.0000,3812.0000,130.0000,5053.0000,16282.0000,41165.0000,A
001380,20091231,2009,INDL,C,D,STD,HES,HESS CORP,USD,7987.0000,29465.0000,4319.0000,131.0000,1927.0000,15937.0000,29614.0000,A
001380,20101231,2010,INDL,C,D,STD,HES,HESS CORP,USD,8780.0000,35396.0000,5537.0000,131.0000,2921.0000,18587.0000,33862.0000,A
001380,20111231,2011,INDL,C,D,STD,HES,HESS CORP,USD,8339.0000,39136.0000,6005.0000,136.0000,3439.0000,20544.0000,38466.0000,A
001380,20121231,2012,INDL,C,D,STD,HES,HESS CORP,USD,8387.0000,43441.0000,7324.0000,171.0000,3475.0000,22238.0000,37691.0000,A
001380,20131231,2013,INDL,C,D,STD,HES,HESS CORP,USD,8599.0000,42754.0000,5420.0000,235.0000,2861.0000,17970.0000,22284.0000,A
001380,20141231,2014,INDL,C,D,STD,HES,HESS CORP,USD,6687.0000,38578.0000,5919.0000,303.0000,2052.0000,16258.0000,10737.0000,A
001380,20151231,2015,INDL,C,D,STD,HES,HESS CORP,USD,4404.0000,34195.0000,6544.0000,287.0000,-2359.0000,13794.0000,6636.0000,A
001380,20161231,2016,INDL,C,D,STD,HES,HESS CORP,USD,4276.0000,28621.0000,6694.0000,350.0000,-3219.0000,13030.0000,4762.0000,A
001380,20171231,2017,INDL,C,D,STD,HES,HESS CORP,USD,6157.0000,23112.0000,6397.0000,363.0000,-5392.0000,10758.0000,5466.0000,A
001380,20181231,2018,INDL,C,D,STD,HES,HESS CORP,USD,4459.0000,21433.0000,6605.0000,345.0000,639.0000,10545.0000,6323.0000,A
001380,20191231,2019,INDL,C,D,STD,HES,HESS CORP,USD,3156.0000,21782.0000,7733.0000,316.0000,637.0000,12076.0000,6495.0000,A
001440,20001231,2000,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,22031.0000,54548.0000,10355.0000,805.0000,2026.0000,46333.0000,13694.0000,A
001440,20011231,2001,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,12563.0000,47281.0000,10430.0000,773.0000,2395.0000,38146.0000,61257.0000,A
001440,20021231,2002,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,6101.0000,34741.0000,9354.0000,793.0000,1263.0000,26773.0000,14536.0000,A
001440,20031231,2003,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4897.0000,36744.0000,12529.0000,618.0000,2282.0000,28809.0000,14545.0000,A
001440,20041231,2004,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4021.0000,34663.0000,11198.0000,555.0000,1991.0000,26087.0000,14057.0000,A
001440,20051231,2005,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,3945.0000,36172.0000,11266.0000,553.0000,1966.0000,27023.0000,12111.0000,A
001440,20061231,2006,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,3588.0000,37987.0000,12639.0000,591.0000,2175.0000,28514.0000,12622.0000,A
001440,20071231,2007,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,3052.0000,40366.0000,14469.0000,630.0000,2396.0000,30226.0000,13380.0000,A
001440,20081231,2008,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,3775.0000,45155.0000,15762.0000,663.0000,2532.0000,34401.0000,14440.0000,A
001440,20091231,2009,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4756.0000,48348.0000,16001.0000,761.0000,2771.0000,35147.0000,13489.0000,A
001440,20101231,2010,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,5016.0000,50455.0000,15900.0000,827.0000,2956.0000,36773.0000,14427.0000,A
001440,20111231,2011,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4182.0000,52223.0000,15467.0000,900.0000,2870.0000,37558.0000,15116.0000,A
001440,20121231,2012,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4589.0000,54367.0000,15961.0000,916.0000,3002.0000,39130.0000,14945.0000,A
001440,20131231,2013,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4310.0000,56414.0000,17256.0000,954.0000,3111.0000,40328.0000,15357.0000,A
001440,20141231,2014,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4478.0000,59633.0000,16622.0000,998.0000,3287.0000,42809.0000,17020.0000,A
001440,20151231,2015,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4072.4000,61683.1000,17988.2000,1059.0000,3333.5000,43778.2000,16453.2000,A
001440,20161231,2016,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,6033.9000,63467.7000,17620.5000,1121.0000,3474.9000,46047.6000,16380.1000,A
001440,20171231,2017,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4253.1000,64729.1000,19658.4000,1191.9000,3431.2000,46403.6000,15424.9000,A
001440,20181231,2018,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4113.9000,68802.8000,21881.7000,1255.5000,2738.7000,49634.6000,16195.7000,A
001440,20191231,2019,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4077.8000,75892.3000,26110.6000,1350.0000,2592.3000,55870.5000,15561.4000,A
001440,20201231,2020,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,4351.5000,80757.2000,29855.8000,1424.9000,2987.7000,59937.5000,14918.5000,A
001447,20001231,2000,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,154423.0000,5211.0000,,,142739.0000,,A
001447,20001231,2000,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,154423.0000,3508.0000,421.0000,4060.0000,142739.0000,25273.0000,A
001447,20011231,2001,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,151100.0000,8288.0000,,,139063.0000,,A
001447,20011231,2001,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,151100.0000,7094.0000,424.0000,3391.0000,139063.0000,24985.0000,A
001447,20021231,2002,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,157253.0000,8381.0000,,,143392.0000,,A
001447,20021231,2002,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,157253.0000,8381.0000,430.0000,3872.0000,143392.0000,24649.0000,A
001447,20031231,2003,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,175001.0000,17202.0000,,,159678.0000,,A
001447,20031231,2003,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,175001.0000,17202.0000,471.0000,4364.0000,159678.0000,26578.0000,A
001447,20041231,2004,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,192638.0000,24084.0000,,,176618.0000,,A
001447,20041231,2004,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,192638.0000,24084.0000,535.0000,5090.0000,176618.0000,29907.0000,A
001447,20051231,2005,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,113960.0000,25397.0000,,,103411.0000,,A
001447,20051231,2005,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,113960.0000,25397.0000,597.0000,4660.0000,103411.0000,25457.0000,A
001447,20061231,2006,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,127853.0000,33993.0000,,,117342.0000,,A
001447,20061231,2006,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,127853.0000,33993.0000,661.0000,5443.0000,117342.0000,28710.0000,A
001447,20071231,2007,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,149830.0000,43470.0000,,,138801.0000,,A
001447,20071231,2007,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,149830.0000,43470.0000,712.0000,5798.0000,138801.0000,31634.0000,A
001447,20081231,2008,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,126074.0000,45093.0000,,,114233.0000,,A
001447,20081231,2008,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,126074.0000,45093.0000,836.0000,3691.0000,114233.0000,31920.0000,A
001447,20091231,2009,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,124088.0000,41509.0000,,,109682.0000,,A
001447,20091231,2009,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,124088.0000,41509.0000,924.0000,2607.0000,109682.0000,26519.0000,A
001447,20101231,2010,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,147042.0000,52153.0000,,,130812.0000,,A
001447,20101231,2010,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,147042.0000,52153.0000,867.0000,6395.0000,130812.0000,30242.0000,A
001447,20111231,2011,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153337.0000,48513.0000,,,134543.0000,,A
001447,20111231,2011,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153337.0000,48513.0000,861.0000,7594.0000,134543.0000,32282.0000,A
001447,20121231,2012,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153140.0000,47308.0000,,,134254.0000,,A
001447,20121231,2012,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153140.0000,47308.0000,902.0000,8394.0000,134254.0000,33808.0000,A
001447,20131231,2013,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153375.0000,45481.0000,,,133879.0000,,A
001447,20131231,2013,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,153375.0000,45481.0000,939.0000,8861.0000,133879.0000,34932.0000,A
001447,20141231,2014,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,159103.0000,45876.0000,,,138430.0000,,A
001447,20141231,2014,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,159103.0000,45876.0000,1041.0000,8963.0000,138430.0000,35280.0000,A
001447,20151231,2015,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,161184.0000,41247.0000,,,140511.0000,,A
001447,20151231,2015,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,161184.0000,41247.0000,1172.0000,8968.0000,140511.0000,34441.0000,A
001447,20161231,2016,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,158893.0000,31266.0000,,,138392.0000,,A
001447,20161231,2016,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,158893.0000,31266.0000,1207.0000,8074.0000,138392.0000,33823.0000,A
001447,20171231,2017,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,181159.0000,43870.0000,,,162932.0000,,A
001447,20171231,2017,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,181159.0000,43870.0000,1251.0000,8297.0000,162932.0000,35583.0000,A
001447,20181231,2018,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,188602.0000,47108.0000,,,166312.0000,,A
001447,20181231,2018,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,188602.0000,47108.0000,1324.0000,8967.0000,166312.0000,43281.0000,A
001447,20191231,2019,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,198321.0000,43003.0000,,,175250.0000,,A
001447,20191231,2019,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,198321.0000,43003.0000,1422.0000,9582.0000,175250.0000,47020.0000,A
001447,20201231,2020,FS,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,191367.0000,32227.0000,,,168383.0000,,A
001447,20201231,2020,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,,191367.0000,32227.0000,1474.0000,4929.0000,168383.0000,38185.0000,A
001449,20001231,2000,FS,C,D,STD,AFL,AFLAC INC,USD,,37232.0000,956.0000,,,32538.0000,,A
001449,20001231,2000,INDL,C,D,STD,AFL,AFLAC INC,USD,,37232.0000,956.0000,82.0000,1031.0000,32538.0000,9720.0000,A
001449,20011231,2001,FS,C,D,STD,AFL,AFLAC INC,USD,,37860.0000,1000.0000,,,32435.0000,,A
001449,20011231,2001,INDL,C,D,STD,AFL,AFLAC INC,USD,,37860.0000,1000.0000,95.0000,1100.0000,32435.0000,9598.0000,A
001449,20021231,2002,FS,C,D,STD,AFL,AFLAC INC,USD,,45058.0000,1298.0000,,,38664.0000,,A
001449,20021231,2002,INDL,C,D,STD,AFL,AFLAC INC,USD,,45058.0000,1298.0000,112.0000,1279.0000,38664.0000,10257.0000,A
001449,20031231,2003,FS,C,D,STD,AFL,AFLAC INC,USD,,50964.0000,1398.0000,,,44318.0000,,A
001449,20031231,2003,INDL,C,D,STD,AFL,AFLAC INC,USD,,50964.0000,1398.0000,146.0000,1247.0000,44318.0000,11447.0000,A
001449,20041231,2004,FS,C,D,STD,AFL,AFLAC INC,USD,,59326.0000,1134.0000,,,51753.0000,,A
001449,20041231,2004,INDL,C,D,STD,AFL,AFLAC INC,USD,,59326.0000,1133.0000,182.0000,1850.0000,51753.0000,13275.0000,A
001449,20051231,2005,FS,C,D,STD,AFL,AFLAC INC,USD,,56361.0000,1050.0000,,,48434.0000,,A
001449,20051231,2005,INDL,C,D,STD,AFL,AFLAC INC,USD,,56361.0000,1050.0000,209.0000,2295.0000,48434.0000,14363.0000,A
001449,20061231,2006,FS,C,D,STD,AFL,AFLAC INC,USD,,59805.0000,1170.0000,,,51464.0000,,A
001449,20061231,2006,INDL,C,D,STD,AFL,AFLAC INC,USD,,59805.0000,1170.0000,258.0000,2283.0000,51464.0000,14616.0000,A
001449,20071231,2007,FS,C,D,STD,AFL,AFLAC INC,USD,,65805.0000,1462.0000,,,57010.0000,,A
001449,20071231,2007,INDL,C,D,STD,AFL,AFLAC INC,USD,,65805.0000,1462.0000,373.0000,2526.0000,57010.0000,15393.0000,A
001449,20081231,2008,FS,C,D,STD,AFL,AFLAC INC,USD,,79331.0000,1268.0000,,,72692.0000,,A
